,Author,ID,Rating,Review
253,Dennis+Schwartz,24847,0.4,thriller directed best business world atmosphere telling truth truth different way need material thing quality life fails mystery go beyond could read get moment surprise twist ending nt get sense nt tension fit premise anyone act violence life put love beautiful thing love beautiful woman smart powerful woman film difficult watch hard warm though possible see got situation script thin many scene film nt seem anything special acting many character put director point making nt suspense film instead look movie made tv could entertaining late night audience
254,Dennis+Schwartz,24911,0.4,mild western comedy film dull story performance playing fact typical scene played style filmmaker hope audience would love make human predictable could used big time
255,Dennis+Schwartz,24912,0.4,noir film day comedy film editing classic somehow including star part story scene could martin someone like shot basically film idea although worked far special effect begin run story character development enough enough keep film funny dumb amusing like number seen got rest film story idea ending way old film go together film like popular noir classic like big might help film overall effect bad laugh skill film story went somewhere hollywood
256,Dennis+Schwartz,24955,0.4,routine drama like war story action star one got solid
257,Dennis+Schwartz,25015,0.4,comedy slightly different twist missing person story perfect fun typical time period
258,Dennis+Schwartz,25016,0.4,little suspense one though twist plot hardly believable believable would easily going nice look b shot dark street performance killer taking care business yet family man though love brother genuine still overall b film good production value satisfying story tell
259,Dennis+Schwartz,25117,0.4,know watching movie without even looking screen sound title theme get sound throughout movie opening credit film end john sequel film made new fan film need another easy big box office potential humor kind tell film two eye set box office mind script profanity feel film make anything entertainment effort nt help film would better went completely either violence played completely like film style film also audience saw film action scene wild delight great mind people make fun laugh comedy kid movie dialogue two star speed role serious limited film violent chase final ending make final think directed success telling story even offer recent case ca nt aside middle drug say time film made presence make film one others missing love interest sex scene take place sex pure violence tell
260,Dennis+Schwartz,25203,0.4,game might find play smart nt mainly conversation saying wrong thing making thing worst appealing whose throughout even though prof true laugh really tv material great wit
261,Dennis+Schwartz,25247,0.4,film american exception least kept moving pace unfortunately used good deal violence battle scene scene shot beautiful take mind message film filmmaker even made appear bad thing seem like seemed good old time might much perspective war feel good villain got villain role predictable get villain becomes le story plot much history much character development everything predictable film everything everything seems dialogue found attempt history way tell story everything acting script flat everyone figure war seemed one film made tv episode story point fine costume john williams musical score film always seemed nothing film come history lesson make feeling left theater like someone trying hard using child villain instead telling story character got involved war
262,Dennis+Schwartz,25316,0.4,opening film cause serious voice give film documentary look see action dead end kid feature movie film main point shot city sense made film debut taking small part one member character predictable story little look street life film lost everything novel acting nt help thing film touch one called thinking french taste good together like
263,Dennis+Schwartz,25325,0.4,familiar crime story one often done recent time ca nt director john made film long atmosphere short substance violent film action word nt seem point film except show guy action difficult stop old acting good enough background music rock sound sense story fails drama everything seems easy film take term want take look watch family difficult understand could happen considering two known throughout would nt anything surprise everything go since film final note end us day final shot case
264,Dennis+Schwartz,25429,0.4,never comic book fan though child comic never read created matter many comic book adult view film fantasy comic would interested see new adaptation present found project turn film result far entertainment value go interest see filmmaker made comic book certain carefully aspect film care film summer also young fan road number sequel special effect time high film without much else going especially film seemed one filmmaker comic book story film seems character film given quality time end showing u costume characterization story action world hit lot movie seemed le sequel one could story premise hero next stage human strange film side good evil hero film project cut almost anything obvious developed love comic book story film get heart character story left story special effect made film seem long action scene took hold far entertainment value performance sure fan comic book find joke film laugh effort project film needed share stuff
265,Dennis+Schwartz,25430,0.4,disney time fantasy tale good sense try spend much time say impossible possible go back past change history kid child story adult one well usually dream drug one work one look back past one story character come problem film somewhat engaging though sad say problem typical way movie directed written well truth dog adult comedy bring child adult movie theater something film experience together idea film intriguing man live future know got though story impossible nice close seemed like still film idea usual disney flick though type movie often back film nice quality making rather special work well child seems natural previous film child also including recent thriller sense
266,Dennis+Schwartz,25459,0.4,thriller set start fashion end might try hard mystery story go course way low film could nt come film clear mystery mood created moving pace mystery nt worth thing film well provide lot result dull film developed character many scene seen many horror flick thing film really well aside setup use shot story seemed director time taking long shot turning away shot without anything minute film like b movie might robert back future director character seem like human movie seems effort life becomes mostly special effect movie character story around one much time tension talking thinking see nt know film without script even good casting role difficult last scene take place one could world war seems horror flick supposed like thriller nt saw created house thriller many film nothing seems work boring movie couple house
267,Dennis+Schwartz,25462,0.4,comedy nt enough impact hit home run humor probably audience least hope tv nt film main popular star considered many film critic actress like sort comedy might like film story probably film four like time fight mild thing supposed make couple look ridiculous since obvious much going reason time tell watch look really quite cheap somehow film pace direction sweet likable little comedy similar american audience saw tv except nudity frank sexual talk put good show script coming term great manner mild film mild comedy mild point make mild
268,Dennis+Schwartz,25614,0.4,nt need scott tell bad thing american world war little two hour film death drama never got seemed taking stand film great social theme play hold interest first part film filled screen without reality character except see term everything seemed film fresh air cinematography seemed reason give filmmaker chance everything seemed acting story everything right film left see telling american country put american war surprise
269,Dennis+Schwartz,25669,0.4,head moment end much kevin part part never fire fact film supporting character least funny movie hard would nice story made sense go film good laugh film get many scene nt work another romance taking place seemed nothing story except pleasant watching watching much better made head wonder character compelling even though small part nothing seemed really work well yet supporting character seemed pleasant trying best make thing work film much fantasy part dialogue one film might find enjoyable right mind watching actor way bad script like film conversation
270,Dennis+Schwartz,25672,0.4,problem could never dramatic enough fall tell story case story nt seem move along line political finally filmmaking though presented dull interest lesson trying make even lesson important one nt film also message kind hit head loud scene stand either power found rest film come dialogue go something like love point made effort filmmaker political cause film show ca nt work name ca nt work good family trying ca nt work ca nt work nothing make hate like felt seeing joy message go say century love found film film could nt get complex view across went went wrong world without
271,Dennis+Schwartz,25769,0.4,obvious thriller without fresh intensity without script going look cinematography simply world able fine job film fails part script result film believable mystery nt much mystery film come back different men two minute mystery without mystery end film becomes point view nothing say space becomes predictable game someone really
272,Dennis+Schwartz,25800,0.4,film style nothing story violence stupid film realistic performance lead look story violence emotion expressed anyone family story end violent note film make society bring kept family first feature based work presented stage powerful moment making strong case male violence film could nt get subject boy surface story deal life story went predictable violent left society better else way help family wo nt even help
273,Dennis+Schwartz,25910,0.4,wild director screenwriter story girl film fun part film mild wild rather despite film mostly interesting watch girl make picture given opportunity studio first instead treat lack work class poor work class main course become known easy one plenty film ca nt taken seriously moral tone life characterization film appealing girl come heart show serious
274,Dennis+Schwartz,25948,0.4,comedy made film saying people used take laugh us nt care film two lead particularly interesting type make compelling story becomes main focus film filled story opera ca nt film parody america culture director action film ca nt dramatic film without become becomes villain fall predictable effect something story overall effect much obvious good evil found message acting especially bad line seemed actor school bad actor act film hardly message kept subtle way
275,Dennis+Schwartz,25951,0.4,expected film given subject matter worst turned fact moment actually looking like pure cinema making piece acceptable action film typical hollywood romance story film presented new actor one first motion picture stage kind star quality need say got part credit role film would coming year film along delivers message general give message one waiting get message film critic box office nt bad even certain charm might find appealing
276,Dennis+Schwartz,26135,0.4,everything seen become genre film end like mystery show tv car chase seems film coming time action scene well fit attempt bring thriller never except manner fact killer interested playing mind game film nt looking go new let make producer genre film debut feature music video director joe limited formula question answer killer state picture james lead career fine actor anything predictable role except go film cover story pretty device editing time taking killer point view making beautiful color go video camera meant kind mystery going looking film make film looking much like video film ultimately fails story never enough make main character bring something except playing role go film career
277,Dennis+Schwartz,26197,0.4,fantasy g well nt time mainly flat one running joke type film done dull middle much gore star also novel worked screenplay novel showing clever touch enough hold interest film theme david jack never developed particularly interesting villain nothing seeing hold woman nt key ca nt amusing moment well modern world seems wit woman modern straight violent state ever film many plot flaw one possible go back time change history one change something even think something time good enough jack part story never really worked thriller seemed heavy certain film could kept story well part film amusing gave way interesting modern world film presented always le nevertheless occasionally fan might like general
278,Dennis+Schwartz,26296,0.4,film yet michael great character taking approach mild going come conclusion rich kid might bad thing kid get away money give film play stupid school character would expect film better go either comedy nt funny stupid go taken back something personal school problem character one character film based peter life never got story might one brother something little impact film much story get worth getting character least bit interesting seemed like effort something class already better light recent film like
279,Dennis+Schwartz,26570,0.4,film blue might appeal fan great french actress one best performance ever play true intensity soul film making dark story filmed style musical score great song appropriate mood film beginning end character simply likable even god willing take anyone else get way story film problem never promise seen film first minute exactly get film long coming point trying best bring look life kind thing said romance love instead romance something protagonist leaf bad taste everyone film basically two question woman love guy good let mood story answer
280,Dennis+Schwartz,26595,0.4,one effort review film joke serious film try basic movie making character development telling good story shot video real time four camera four different screen viewer screen watch narrative told without cut needed one screen one director think might interested watching opera story life love people hollywood production company cast latest film project turn similar film seen well least something said worth filmmaker attempt make satire hollywood get big studio take chance nt mean film like one say street viewer hope time something make worth time obvious used mean character done whatever natural effect telling story real time could nt get interested film watch also lack wit lack could nt sense fun viewer least could nt maybe filmmaker could make something nt done right play mostly film one see part movie history
281,Dennis+Schwartz,26596,0.4,thriller taste production sense peter film much potential story film noir personality typical hollywood action sense present story atmosphere character twist plot dark tale looking find director try material present looking film book come short end story becomes film open hit everyone including light show one would see strike audience even film end film story century one would hollywood film mood film set sort like going getting looking display getting heart great atmosphere story character developed might feel saw nt away setting fine performance potential unfortunately never could
282,Dennis+Schwartz,26651,0.4,film subject love second feature writerdirector say anything film fails said still moment seemed worth nothing special relationship predictable interesting character dull one anything get man director rock scene fun watch character likable lot shown get relationship film sweet director good getting light comedic moment nothing much say serious engaging film story character hold interest film mild spirit really film saying sound place one character say alone certain film could best includes music background
283,Dennis+Schwartz,26713,0.4,obvious melodrama relationship story thing performance give becomes part play emotional force picture worth problem film nt story thought likable film pleasant
284,Dennis+Schwartz,26721,0.4,mr provides amusing genre hollywood type way act far piece way funny good laugh perfect viewing ca nt see anyone taking one seriously
285,Dennis+Schwartz,26852,0.4,routine action picture cast though year film star james get role long depth take half film serious men eye usual war film present large film nothing well story acceptable nt mind movie
286,Dennis+Schwartz,26895,0.4,say set film king bad taste john water except expected director whose type film become since day made satire become director made film poor quality hollywood film made film equally bad worst production comedy acting almost satire taking shot easy hollywood shot could found film best could seen tv night live straight video movie release feature scene went quickly lack film get really culture certainly ca nt theater still make people go theater talk film quite willing die art anything make film image acting film made amusing scene film scene energy even hollywood fun film showing star war star film set remake taken le english film film showing director cut easy comedy nt funny might funny seemed mild stuff thing even film way day everyone film thinking sex sex movie live even kind sexuality fit much story really thing character shock film hit funny came close take film whose really whose story edge good enough characterization gone completely good taking age kind film made hollywood star first would nt call performance acting mainly around play used comedy satire enough make film rather one really anyone since still least matter film guess film little fire way water film got title b called early review
287,Dennis+Schwartz,26896,0.4,third dull hollywood film little year would think three strike space cast theater producer big small story one look good dialogue capable cast story saying thing like forced say thing happen character either predictable character director without film seems pace red also humor seemed film give film special effect star think hollywood make special effect film see go back put life story last made entertaining adventure story member boring getting one one one reason another way getting maybe pace two time wit surface get special effect part film thing film scene god interesting theme film able special effect showing moving life able follow idea story thought film suspense acting giving film much chance overall kind viewer go film might seem better thought part film indeed interested story would nt get
288,Dennis+Schwartz,26924,0.4,cinematographer known used sound camera scene often camera come new cinema among time film film lover interested early work coming cinema state political message drug film energy character fun seemed material work strange visual image direction film look back time cinema chance watch fun style cinema comedy part film feel one new played different actress scene jack take place different guess different make sense see different actress play bizarre gave film look one scene boy dance another subtitle appear side scene another boy one scene people instead fun
289,Dennis+Schwartz,26976,0.4,melodrama side effect well film story involving found secret would got way worth film well show war many american better standard life thought could get particularly effective figure love human interest story
290,Dennis+Schwartz,27021,0.4,film film sex fails part delivers white new city turn century shot interesting rather way shot movie worth seeing film look city especially interesting see film developed long way film interested seeing film rarely shown theme western used though film certainly could nt modern might think good film like nevertheless film way kind film hollywood would soon become making opinion make film like classic instead taking nt film interesting watch
291,Dennis+Schwartz,27175,0.4,also shot story enough one interest still enough stop story situation film anything film heart show effort look like typical hollywood action film something many time good film rest get away star screen presence film standard think get money worth seeing beautiful looking film flat expected set scene film showing u capable made dull film even though truth film got make plot line come fall rather american stupid high drug romance feeling lover romance certainly nt impact romantic ending film film nt much story characterization hero
292,Dennis+Schwartz,27252,0.4,fit film get theater even cast paul name screenwriter director even though played film festival script dark noir time get scene film seemed movie dialogue fit film like love story one character saying mostly love line boring character film film belief love pure sort world film belief certain people made together idea might good shot film love story turn dull mainly nt seem hardly two world business seemed characterization give story seemed trying make political point year film begin even film end much pure love story
293,Dennis+Schwartz,27318,0.4,meant film set high school number genre horror film especially horror classic body thing surprisingly film best moment teen relationship put teen parent group story editing music horror could audience using traditional alien make silly mainly age robert director kevin screenwriter created film lack suspense lack lack wit rather special effect found moment acting thing come film taste mind drug wonder nt taken film
294,Dennis+Schwartz,27320,0.4,mystery thriller screen gore script way robert film idea plot even though role play leave either part surprise ending predictable help rather film film main fault level tension mystery story three played french hardly believable good story written book filmed middle part seemed going time came concerned count seemed give second thought
295,Dennis+Schwartz,27322,0.4,still home sweet home value give film look situation film anything star fan real good cinema presence film moment taking date home looking also mood men life bit better character even film special interest fan want see considered america
296,Dennis+Schwartz,27401,0.4,create scene character try audience film ca nt say found interesting say found different nt box view character make mind wanted feel yet nt seem need end film way dramatic scene shot video film film work acting way character film laugh seemed like type people family member would scene nt appear much show way make film entertaining problem nt go film seemed forced film dramatic moment end movie appreciate effort especially formula film would like see something filmmaking filmmaking skill yet nt see director moving far shock scene audience first film sure director meant well characterization film soon film seemed film people shot light numerous time getting film idea would much rather made film rather making another film mainly showing video real character seen surface still much enough filmmaker future hold lot promise talented filmmaker
297,Dennis+Schwartz,27404,0.4,beautiful piece eye film could nt violence human shown thriller amount film except pretty stuff seeing film try take film road conversation number film gone mostly perhaps along line de work work story device film except one nt add seemed violence woman killer reason gore beautiful looking film play eye always appears screen since nothing film made sense one expect role film end throughout get film cheap message really film get
298,Dennis+Schwartz,27484,0.4,made tv movie look feel like made tv movie since nt suspense instead turned attention using experience watching tv show would nt obvious one guess half way since plot nt leave much hate unfortunately got film set city film opera like general numerous scene seen watching opera made film one probably intended possible tv series left warm heart without using side effect
299,Dennis+Schwartz,27485,0.4,tale adult end note take intelligent movie like gore dialogue go along good evil characterization set dark mood film film story interaction among character conflict view life film could nt get part fast enough left little time film middle go part movie film going
300,Dennis+Schwartz,27514,0.4,modern day western book novel film script kept dialogue book three hour length director shot two hour length people wanted hard tell film missing anything find film directed sense also many scene go making film dull time slow moving film scene fast developed fully result pretty engaging filmmaker sure nt get sometimes film got something play like old like film ca nt find want say around story emotional scene show seemed nt pace film attention way pretty film gave good good go along pretty played becomes film love story story life everything film get without question know talk found interesting one film add humor fair play silly brings someone never chance world giving film boring chance become portrayal story nt seem matter story better john ca nt see might good picture tale never everything film felt certain direction going lover depth sense romance film much time trying romance yet nothing much say always seemed though story could feeling way problem even though could role never actually one thing film seemed story power kept going like story two young men living dream something must lost book film could nt find story real star film could nt take eye think act least film film around part beautiful know act show film let u look nt think romantic lead needed make film come overall film get u involved character seeing nt know whether laugh cry
301,Dennis+Schwartz,27542,0.4,film directed peter without best film getting dream job turn film ca nt get enough need thriller high others film feeling take run even critic nt gone one u atmosphere around complex film world feeling bond film perfect casting must really fun watch brilliant performance bill even look like energetic believable ca nt say even ca nt say yes film entertaining certainly also hollywood film film powerful many made film message tale nt filmmaker chance say something play come possible film action sequence could see audience film willing see anything film one away
302,Dennis+Schwartz,27616,0.4,film director make film taste fully enjoy piece director call noir mostly formula noir tale comic forced comedy story little drama time charming performance concerned dialogue film start pleasant way like human film scene set red violence possible sense pleasure unfortunately picture also actor picture given every chance thing even result film enjoyable could much better put story together instead going cheap comedy
303,Dennis+Schwartz,27747,0.4,romantic comedy cut hollywood studio comedy father nt everything would turn film real good first minute ending saying wrong thing someone never liked even though bad looking upon story film energy surprise everything successful romantic comedy much like film made audience two people meant matter hollywood love story like good box office appeal one film wo nt one film big joke told big obvious reference running gag big
304,Dennis+Schwartz,27819,0.4,sometimes engaging film three best friend story dialogue plot character seemed left film feeling flat though comedy time time best conversation give reason went never got though dramatic moment comic could never come together complete picture also done getting seemed like thin story much film seemed place go like go see
305,Dennis+Schwartz,27870,0.4,poor classic trouble even though modern audience seen fashion time style american audience liked watch rich action especially seeing get
306,Dennis+Schwartz,27959,0.4,something said film new low get subject matter message film main theme people could behind belief keep others truth adventure made good cinema acting special effect somehow fun
307,Dennis+Schwartz,27960,0.4,something real game film ca nt seem told without thought going seemed like much richard life real star film cinematography film nt bad film much one little story predictable one mean business richard four know expect made beautiful fantasy shot nothing film story film lesson thing would nt one long man back reality character theme film seems maybe bad thing life gave tv said nt mind hollywood film took story see romance beautiful another affair part novel kiss like life romance director life le working magic film basically thing job energy actor beauty visual set wonderfully cinematographer make look like one dream game something ca nt take eye bad story nt say film played mostly like nt actor went wrong job best could fault script
308,Dennis+Schwartz,28013,0.4,film project great special effect created special effect george star war film oscar work film good example first effort special effect feature film problem film came year project theme played acting production value script ridiculous story acting flat film never seemed even though release could horror film despite genre people love bad film film one long seems also thing nt even involved nt jim say pretty heavy stuff jim film special effect created limited story ridiculous four young must taken stupid still around adventure show true face jim make offer book anything world want sound like fair
309,Dennis+Schwartz,28014,0.4,action film news present future minute add plot around everyone either also present message violence rating getting away murder know story nothing subtle thriller good part film street action scene attention villain de make entertainment film minute get violence melodrama one point love america good thing despite nature good show help action scene filmed movie actor de playing part always well showing character life bland personality nt watch tv performance bland one part make figure wit could one number tv much flick except beautiful way filmed opinion seemed since film violent tv show whole two hour film
310,Dennis+Schwartz,28157,0.4,feature style substance le looking film leaf many end going clearly best visual beauty especially image understand really reading novel film based since clear reading book film make filmmaking detail best scene film smith left movie hand better director film could real treat
311,Dennis+Schwartz,28227,0.4,director trouble part film past great skill seem far ability filmmaker film open manner seems red open belief man without animal first lesson film study film never great work art seemed like put display making shot film touching learn man feeling time whose great reason film let great seems sense left film would way telling story possible part would know
312,Dennis+Schwartz,28302,0.4,film one good get bizarre story lot film situation involving play mr top performance tale seemed possible
313,Dennis+Schwartz,28304,0.4,flick one see next century watch bad film could still around everything face hardly seen except much getting say answer head know turn bit completely film violent reason b go bad film nt
314,Dennis+Schwartz,28308,0.4,film bad bad guy accent fan love film
315,Dennis+Schwartz,28341,0.4,good part fails surprise ending
316,Dennis+Schwartz,28422,0.4,thriller never quite get going always surprise ending fall like dead film three female character relationship others
317,Dennis+Schwartz,28423,0.4,genre film many thriller convincing film successful plot twist surprise ending going alone film lost story character except character played role kiss girl film brought lot producer must thought try another thriller unfortunately ca nt film back though almost good actor usually better script given case fun film might making list story come first get list see film quickly got give count
318,Dennis+Schwartz,28424,0.4,part drug scene film attempt capture real look scene year year sad way culture scene side high come mostly fashion show u performance show u even drug character whose dream money material much else get nt script kind direction needed one away movie play real audience see hollywood type one care drug audience side nice guy drug george nt even another recent drug film even spend moment hard drug good film get subject matter film would boring probably would nt made george character u care film another long line drug film really best thing could said film nt u
319,Dennis+Schwartz,28459,0.4,film noir lot plot twist surprise ending film made acting nt story lot bad watch lover film noir like others
320,Dennis+Schwartz,28461,0.4,fair remake version film film
321,Dennis+Schwartz,28462,0.4,routine mystery story title low film expect anything
322,Dennis+Schwartz,28463,0.4,award worst director time bad film space bad director try make film noir film script setting unfortunately plot tell complete story something done film attempt taken seriously make best film ever made unfortunately film laugh others fails live director title film usually woman loud time seems
323,Dennis+Schwartz,28536,0.4,love story play like film realistic drama woman character nature mean energy dull life good look camera beautiful job long shot range happens next totally believable thing fast without viewer seeing enough ever u behind conflict except lie brother film sad mood throughout musical score classic played background throughout film even seems person could murder except nothing ever sure even moving performance film remains mind
324,Dennis+Schwartz,28542,0.4,complex horror flick based novel slow becomes interest much filmed found film dull side except camera work cinematographer making looking film give something appears taking place camera shot presented manner showing man much vision body guess message better learn live always u willing give shot think also
325,Dennis+Schwartz,28544,0.4,thriller whose best nt take seriously plenty action little thing like story nt make sense theater chance might film face value film fiction like start john camera first word know problem hollywood make film wit becomes thriller director gone second producer try evil away making pg13 film making film none character good bad matter interesting leaf u awful feeling pretty much like filmmaker left u gone second turn another flick something say evil world violence screen film lot work used word stop making sense usual twist story conclusion situation ending done dark moral side care film action sex possible acting performance particularly john think seems like guy getting good money playing part little acting skill look smile occasionally like fresh looking entertainment
326,Dennis+Schwartz,28598,0.4,romantic comedy french style one thing film going starring role popular french film award best picture best director best young actress best screenplay french film kind love important thing world first nt know make whether appealing le tell ca nt stop thinking love much french familiar character nt tell u much able life run charm nothing new relationship fact main relationship real able fantasy romance story go alone worth look
327,Dennis+Schwartz,28599,0.4,done melodrama drug dream film excellent performance especially brilliant one old change worst taking us camera make u feel looking easy way life easy film find feel anything sight human taking place also easy film enjoy find drug fresh best scene film either send message hope film end much substance came experience four main character mostly felt action see experience movie first half clearly subtle better done predictable second half director visual style filmmaking actor giving voice character screen realistic way story four ca nt get still seems despite high
328,Dennis+Schwartz,28600,0.4,western ca nt poor tale dialogue acting body count would entire war ca nt stop player villain gun film bad humor romance possible reality yet still entertaining lot hollywood looking plot nevertheless typical action western taste even like western might care lee van character ca nt film body count first
329,Dennis+Schwartz,28602,0.4,drama true story sexual time filmmaker take u behind nice brings u story film subject rather becomes affair matter film somehow could nt get past laughter character provide go seemed seeing typical bizarre crime story
330,Dennis+Schwartz,28604,0.4,possible review without key element film though believe viewing film yet might read review seeing film make drama directed actor first effort novel also screenplay performance well nothing particularly situation somehow story play see detail story still nt u much wanted tension appears one expected point nt leave audience much room anything situation presented little secret many family find ca nt deal
331,Dennis+Schwartz,28609,0.4,first film go original shown film festival second feature film question mystery without much emotional impact much style robert film saying something would mind know wanted say though still certain dream go along serious tone movie film cinematic style seems film acting story felt forced
332,Dennis+Schwartz,28902,0.4,film story comparison acting english director come filmmaking debut feature music video television making violent film surface beauty film thinking force one acting job going performance one nice guy end performance nt mean much story nt amount anything film could used subtitle almost american nothing special interesting story film pretty look move pace fast editing happens film get also several dream sequence seem add story far characterization go taste keep story
333,Dennis+Schwartz,28910,0.4,final chan one episode long running series story comedy lee french lead situation english lead amusing moment
334,Dennis+Schwartz,28914,0.4,best thing film performance otherwise everything routine
335,Dennis+Schwartz,28957,0.4,thriller whose always follow unfortunately story film nt thriller much see film main character person playing something story suspense always felt vision kept always felt film never quite felt real portrayal particularly filmed made run many strength film already rather weak mystery story two thing kept film dark vision thing dead world performance brought story script tom could provide hollywood film fails enough punch hit seems film lack punch story story presented
336,Dennis+Schwartz,28963,0.4,noir melodrama ca nt limited script premise career woman give live boring life love keep melodrama going star performance portrayal give get involved situation many way similar lot situation used make fun best said story bad keep
337,Dennis+Schwartz,29030,0.4,bit part play usual role might suspense story time seems like horror film actor nt film gave charm long list hollywood
338,Dennis+Schwartz,29031,0.4,uneven production black mystery story yet moment joy end average still typical chan formula mystery story part comedy ridiculous also saying look many film story nt make sense making follow suspect also never learn many still ca nt clear nt really matter fan series
339,Dennis+Schwartz,29037,0.4,little hard find mystery story acting uneven many supporting character nt convincing role usual chan formula stuff keep fan average one series
340,Dennis+Schwartz,29039,0.4,screenwriter book cinematographer cast le le g le film dark film noir letter genre shot b gave look surprise plot twist story fashion character story clearly film much film noir supposed like much entertaining two main character lot limited film good example film delivers mild ca nt movie
341,Dennis+Schwartz,29136,0.4,film story completely convincing
342,Dennis+Schwartz,29158,0.4,story manner viewer saw protagonist something real also turn person film end feeling like case study mystery story story point nt feel way story though david convincing performance give film mood
343,Dennis+Schwartz,29236,0.4,b film noir made director robert known making film first making film noir none character convincing story never seemed action tale way fun see howard acting showing thing melodrama hardly made sense
344,Dennis+Schwartz,29237,0.4,film got title chase fascinating scene mind atmosphere film noir memorable dark feel reality becomes dream sequence shot film classic one rarely shown tv dark work film perfect example
345,Dennis+Schwartz,29304,0.4,fine example type film noir novel acting development dark noir world well case seemed hardly believable dialogue killer looking hand getting ridiculous film many could nt yet overall effect direction robert gave
346,Dennis+Schwartz,29345,0.4,hold fairly well noir robert first starring role directed thriller director let story simply nt later career making horror film still really better nt expect much many film noir touch film way created atmosphere story played minor film good job moment pure visual delight like face sound coming street
347,Dennis+Schwartz,29406,0.4,rather flat film noir never get interesting tale lack make convincing
348,Dennis+Schwartz,29426,0.4,fairly entertaining chan mystery new studio taking century production value much nt difficult nevertheless film still
349,Dennis+Schwartz,29451,0.4,visual treat camera work leaf lot story characterization point film absolutely performance routine performance showing pure evil end watching get script intelligent subtle making case film left feeling
350,Dennis+Schwartz,29452,0.4,cast make good film becomes ridiculous time romance run becomes though entertaining take u modern art world show take modern let u usual character number time hit man want loved play like give choice let live end bunch silly action scene involving chase since none made much sense fun found flick see get laugh since got mild laughter flick made release title nt given general given back cut film released would see film made le sense
351,Dennis+Schwartz,29521,0.4,man filmed series money making john special effect star film one good shot like water face make script man made villain storyline weak throughout review say also first ever human episode make man man already story could entertaining still presence john give flick still far come james original man
352,Dennis+Schwartz,29522,0.4,film adaptation work atmosphere getting strange look dark side fails uneven ending allows film go language evil get version director much better getting previous film nt mean film good better version seemed right home role called yet gave boring performance voice throughout come sound evil sound death sound water heart cover work vision effect film interesting fan general audience found part dull
353,Dennis+Schwartz,29595,0.4,film make attempt theme nt seem believable certainly hour need film shock surprising ending term eye eye also convincing another film film time showing couple nice still looking film look feeling everyone part house blue production director made set look like suspense ever flick know one end film slow pace story basically film put great effort getting set wanted right get anything tale never believable conclusion even ridiculous right
354,Dennis+Schwartz,29668,0.4,film us business background really individual mostly character study guy paul could world nt know get date saying parent said sex bad thing reason quality film poor easily make better film film look sex scene seemed like film made took easy shot film little emotional impact even though story get
355,Dennis+Schwartz,29704,0.4,grace well presented serious tone
356,Dennis+Schwartz,29754,0.4,movie filmmaker look little else recommend filled violent action scene kind audience sort thing without much say anything style fast pace got make entertaining film fails get care character though try hard get believe bad guy action film action talk make hard american audience understand crime film political fails convincing possible believe political never mind seems like another film long list crime story hard remember seem run together film title face term
357,Dennis+Schwartz,29813,0.4,experience clearly used play major part director ability change film hollywood style part thriller car chase seemed like made personal life nt turn happy ending could shot made hero easily film hero director child film never anything political without sound almost say fight doubt whether really nt care fight good film still worth look see much developed filmmaker personality human since beginning filmmaker director
358,Dennis+Schwartz,29854,0.4,one set modern filled violence nothing say subject matter would another entertaining film amusing filled action last minute film came ending chance sense even fine performance way made sense violence black even city chance show could cast type heavy still anything show also physical nature role give performance able talk best becomes nt follow book play mind game either thing way back work sight much take one day somewhere first half film shock scene simply film lost dramatic effect twist plot kept coming took u seemed likely would job offer film wanted anything reality take story news film major go material say anything seemed final one seemed totally place going action left film another film even though
359,Dennis+Schwartz,17110,0.5,done film entertainment film least entertainment good violent flick american take mind serious thing time movie political involving know serious stuff remember bad hero bad charming hero adventure film guy full good look charm someone audience love like money see film number also noir style deep voice know like would live film good every scene flick getting money worth see nt really care happens character flick since one find cartoon care way noir film shot look maybe certain sense big city dark story thing fails great film mood piece hero really end little difference easy see close came noir film ever close guy ca nt secret without real thing great look screen played hand well film made appealing say much plot film want know story line pure film action scene gag much humor could least filmmaker fun one show film either getting plenty action nt nt think anything watching flick everything move speed filmmaker great eye detail lot good action scene going lot funny loud said would become see acting dumb going big especially liked seeing old noir also scene ever nt matter drug taking ca nt help true modern noir film film genre film work reason work great part
